-------------------Chip Info----------------------

Bounding Chip area: 1260
Bounding Chip dimensions: 36x35


Actual Chip area: 1347.5
Actual Chip dimensions: 38.5x35

Initial HPWL: 18300
After Annealing HPWL: 8224
Annealing Execution Time: 531.706s

-------------------Gate Info----------------------
INP-1: x=4, y=24
| NAND-272 | NAND-510 | NAND-564 | NAND-570 | NAND-766 | NAND-773 | NAND-1303 | NAND-1250 | NOT-954 | NAND-660 | NOT-971 | OUTP-1326 | NAND-1216 | NAND-575 | NAND-1285 | NOT-949 | NAND-423 | INP-225 | NAND-833 | INP-36 | 

------ Row 32 : width 33 ------
| OUTP-1335 | NAND-1237 | NAND-697 | NAND-675 | NAND-696 | BUFF-1335 | NAND-751 | AND-245 | OUTP-1334 | NAND-791 | NAND-1320 | OUTP-1341 | NAND-375 | NAND-1291 | NAND-834 | NAND-1240 | AND-242 | 

------ Row 33 : width 33 ------
| INP-226 | NAND-1236 | AND-1048 | NAND-769 | INP-64 | NAND-1235 | NAND-768 | NAND-715 | INP-29 | NAND-1284 | NAND-598 | NAND-1141 | NAND-425 | AND-254 | NAND-1323 | NAND-516 | NAND-567 | 

------ Row 34 : width 28 ------
| NAND-408 | OUTP-1332 | BUFF-1348 | INP-22 | NAND-1318 | NAND-335 | NAND-495 | INP-183 | NAND-1280 | AND-260 | INP-232 | NAND-757 | NOT-976 | NAND-612 | NAND-284 | NAND-1290 | 
-----------------------------------------------------
