-------------------Chip Info----------------------

Bounding Chip area: 7310
Bounding Chip dimensions: 86x85


Actual Chip area: 7480
Actual Chip dimensions: 88x85

Initial HPWL: 191188
After Annealing HPWL: 136356
Annealing Execution Time: 1953.77s

-------------------Gate Info----------------------
INP-1: x=61, y=9
NOR-2765: x=73, y=32
NOR-2769: x=21, y=21
NOR-2773: x=78, y=8
NOR-2777: x=40, y=9
NOR-2781: x=61, y=60
NOR-2785: x=0, y=44
NOR-2789: x=58, y=82
NOR-2790: x=70, y=33
NOR-2791: x=61, y=14
NOR-2794: x=69, y=53
NOR-2797: x=6, y=78
NOR-2801: x=0, y=6
NOR-2802: x=45, y=28
NOR-2803: x=28, y=29
NOR-2806: x=40, y=57
NOR-2807: x=12, y=84
NOR-2808: x=24, y=43
NOR-2811: x=49, y=82
NOR-2812: x=72, y=81
NOR-2813: x=64, y=78
NOR-2816: x=0, y=12
NOR-2817: x=24, y=34
NOR-2818: x=0, y=8
NOR-2821: x=9, y=22
NOR-2822: x=9, y=36
NOR-2823: x=45, y=11
NOR-2826: x=72, y=28
NOR-2827: x=42, y=55
NOR-2828: x=12, y=82
NOR-2831: x=66, y=74
NOR-2832: x=42, y=46
NOR-2833: x=25, y=57
NOR-2836: x=3, y=22
NOR-2837: x=15, y=37
NOR-2838: x=36, y=33
NOR-2841: x=18, y=24
NOR-2842: x=78, y=55
NOR-2843: x=3, y=2
NOR-2846: x=28, y=9
NOR-2847: x=9, y=8
NOR-2848: x=72, y=24
NOR-2851: x=12, y=48
NOR-2852: x=18, y=53
NOR-2853: x=73, y=45
NOR-2856: x=0, y=51
NOR-2857: x=9, y=83
NOR-2858: x=50, y=37
NOR-2861: x=75, y=71
NOR-2864: x=68, y=9
NOR-2868: x=31, y=70
NOR-2869: x=9, y=81
NOR-2870: x=39, y=30
NOR-2873: x=51, y=71
NOR-2877: x=15, y=82
NOR-2878: x=30, y=79
NOR-2881: x=6, y=15
NOR-2884: x=9, y=9
NOR-2887: x=84, y=64
NOR-2890: x=47, y=37
NOR-2893: x=15, y=34
NOR-2896: x=42, y=52
NOR-2899: x=18, y=9
NOR-2902: x=10, y=57
NOR-2905: x=4, y=80
NOR-2908: x=27, y=47
NOR-2912: x=75, y=26
NOR-2913: x=77, y=39
NOR-2914: x=24, y=62
NOR-2917: x=39, y=66
NOR-2921: x=70, y=61
NOR-2922: x=78, y=74
NOR-2923: x=57, y=76
NOR-2926: x=10, y=63
NOR-2930: x=64, y=45
NOR-2934: x=21, y=15
NOR-2938: x=58, y=6
NOR-2942: x=25, y=5
NOR-2946: x=6, y=17
NOR-2950: x=13, y=0
NOR-2954: x=18, y=6
NOR-2958: x=30, y=75
NOR-2962: x=54, y=69
NOR-2966: x=27, y=51
NOR-2967: x=0, y=56
NOR-2968: x=45, y=64
NOR-2971: x=30, y=67
NOR-2975: x=72, y=68
NOR-2976: x=34, y=84
NOR-2977: x=39, y=82
NOR-2980: x=36, y=62
NOR-2983: x=54, y=66
NOR-2987: x=36, y=71
NOR-2988: x=30, y=44
NOR-2989: x=36, y=44
NOR-2990: x=49, y=60
NOR-2991: x=21, y=1
NOR-2992: x=12, y=37
NOR-2993: x=36, y=8
NOR-2994: x=38, y=4
NOR-2995: x=42, y=28
NOR-2996: x=0, y=19
NOR-2997: x=21, y=20
NOR-2998: x=18, y=8
NOR-2999: x=43, y=42
NOR-3000: x=33, y=30
NOR-3001: x=0, y=13
NOR-3002: x=0, y=2
NOR-3003: x=6, y=28
NOR-3004: x=6, y=76
NOR-3005: x=15, y=60
NOR-3006: x=72, y=62
NOR-3007: x=61, y=77
NOR-3010: x=15, y=7
NOR-3014: x=25, y=25
NOR-3015: x=3, y=72
NOR-3016: x=18, y=65
NOR-3019: x=72, y=64
NOR-3022: x=74, y=83
NOR-3026: x=54, y=55
NOR-3027: x=54, y=71
NOR-3028: x=16, y=57
NOR-3031: x=78, y=44
NOR-3034: x=3, y=34
NOR-3037: x=16, y=5
NOR-3040: x=28, y=25
NOR-3043: x=19, y=5
NOR-3046: x=61, y=5
NOR-3049: x=12, y=39
NOR-3052: x=61, y=30
NOR-3055: x=60, y=52
NOR-3058: x=0, y=53
NOR-3062: x=67, y=5
NOR-3063: x=9, y=21
NOR-3064: x=44, y=4
NOR-3067: x=6, y=69
NOR-3070: x=69, y=13
NOR-3074: x=48, y=64
NOR-3075: x=72, y=71
NOR-3076: x=79, y=70
NOR-3079: x=63, y=71
NOR-3083: x=3, y=28
NOR-3087: x=16, y=25
NOR-3091: x=27, y=23
NOR-3095: x=45, y=31
NOR-3099: x=36, y=30
NOR-3103: x=30, y=8
NOR-3107: x=0, y=34
NOR-3111: x=64, y=27
NOR-3115: x=76, y=20
NOR-3119: x=36, y=69
NOR-3120: x=46, y=34
NOR-3121: x=7, y=57
NOR-3124: x=59, y=3
NOR-3127: x=6, y=0
NOR-3131: x=79, y=63
NOR-3132: x=74, y=4
NOR-3133: x=64, y=79
NOR-3136: x=84, y=75
NOR-3140: x=9, y=74
NOR-3141: x=45, y=68
NOR-3142: x=3, y=64
NOR-3145: x=77, y=14
NOR-3146: x=9, y=18
NOR-3147: x=9, y=41
NOR-3150: x=15, y=19
NOR-3151: x=33, y=33
NOR-3152: x=65, y=3
NOR-3155: x=27, y=1
NOR-3156: x=18, y=4
NOR-3157: x=23, y=3
NOR-3160: x=15, y=42
NOR-3161: x=40, y=80
NOR-3162: x=54, y=64
NOR-3165: x=33, y=41
NOR-3166: x=60, y=41
NOR-3167: x=12, y=46
NOR-3170: x=9, y=7
NOR-3171: x=21, y=6
NOR-3172: x=51, y=52
NOR-3175: x=4, y=58
NOR-3176: x=6, y=44
NOR-3177: x=0, y=70
NOR-3180: x=12, y=75
NOR-3181: x=13, y=58
NOR-3182: x=39, y=44
NOR-3185: x=63, y=10
NOR-3186: x=77, y=67
NOR-3187: x=61, y=11
NOR-3190: x=40, y=77
NOR-3193: x=27, y=16
NOR-3197: x=16, y=63
NOR-3198: x=21, y=59
NOR-3199: x=75, y=13
NOR-3202: x=18, y=78
NOR-3206: x=84, y=62
NOR-3207: x=10, y=25
NOR-3208: x=55, y=83
NOR-3211: x=58, y=78
NOR-3212: x=79, y=25
NOR-3215: x=18, y=52
NOR-3218: x=9, y=40
NOR-3221: x=46, y=58
NOR-3224: x=52, y=79
NOR-3227: x=0, y=48
NOR-3230: x=15, y=33
NOR-3233: x=3, y=43
NOR-3236: x=67, y=45
NOR-3239: x=61, y=82
NOR-3243: x=57, y=7
NOR-3244: x=49, y=9
NOR-3245: x=18, y=29
NOR-3248: x=81, y=8
NOR-3252: x=6, y=48
NOR-3253: x=9, y=77
NOR-3254: x=9, y=62
NOR-3257: x=69, y=49
NOR-3260: x=61, y=27
NOR-3264: x=13, y=61
NOR-3268: x=19, y=63
NOR-3272: x=63, y=64
NOR-3276: x=33, y=68
NOR-3280: x=43, y=60
NOR-3284: x=51, y=31
NOR-3288: x=9, y=70
NOR-3292: x=21, y=37
NOR-3296: x=39, y=21
NOR-3300: x=48, y=76
NOR-3301: x=65, y=72
NOR-3302: x=24, y=23
NOR-3305: x=41, y=37
NOR-3309: x=75, y=23
NOR-3310: x=84, y=13
NOR-3311: x=75, y=46
NOR-3314: x=3, y=51
NOR-3317: x=70, y=47
NOR-3321: x=63, y=46
NOR-3322: x=78, y=64
NOR-3323: x=40, y=58
NOR-3324: x=60, y=66
NOR-3325: x=9, y=27
NOR-3326: x=28, y=80
NOR-3327: x=63, y=76
NOR-3328: x=57, y=24
NOR-3329: x=33, y=65
NOR-3330: x=19, y=58
NOR-3331: x=82, y=73
NOR-3332: x=57, y=49
NOR-3333: x=12, y=79
NOR-3334: x=21, y=82
NOR-3335: x=22, y=83
NOR-3336: x=3, y=53
NOR-3337: x=0, y=30
NOR-3338: x=3, y=7
NOR-3339: x=39, y=79
NOR-3340: x=27, y=52
NOR-3341: x=27, y=76
NOR-3344: x=33, y=23
NOR-3348: x=57, y=26
NOR-3349: x=71, y=79
NOR-3350: x=57, y=31
NOR-3353: x=79, y=48
NOR-3356: x=72, y=43
NOR-3360: x=55, y=1
NOR-3361: x=66, y=23
NOR-3362: x=74, y=67
NOR-3365: x=35, y=72
NOR-3368: x=27, y=74
NOR-3371: x=59, y=72
NOR-3374: x=82, y=63
NOR-3377: x=70, y=45
NOR-3380: x=24, y=75
NOR-3383: x=9, y=84
NOR-3386: x=15, y=52
NOR-3389: x=41, y=39
NOR-3392: x=24, y=79
NOR-3396: x=31, y=25
NOR-3397: x=74, y=3
NOR-3398: x=6, y=18
NOR-3401: x=64, y=82
NOR-3404: x=9, y=75
NOR-3408: x=73, y=27
NOR-3409: x=27, y=17
NOR-3410: x=72, y=23
NOR-3413: x=54, y=49
NOR-3417: x=24, y=11
NOR-3421: x=45, y=6
NOR-3425: x=0, y=42
NOR-3429: x=35, y=39
NOR-3433: x=58, y=40
NOR-3437: x=37, y=61
NOR-3441: x=0, y=10
NOR-3445: x=24, y=73
NOR-3449: x=21, y=28
NOR-3453: x=31, y=32
NOR-3454: x=30, y=73
NOR-3455: x=15, y=78
NOR-3458: x=44, y=3
NOR-3461: x=21, y=76
NOR-3465: x=16, y=77
NOR-3466: x=0, y=84
NOR-3467: x=78, y=62
NOR-3470: x=27, y=12
NOR-3474: x=37, y=48
NOR-3475: x=55, y=17
NOR-3476: x=70, y=19
NOR-3479: x=24, y=52
NOR-3480: x=48, y=52
NOR-3481: x=37, y=57
NOR-3484: x=27, y=38
NOR-3485: x=52, y=32
NOR-3486: x=12, y=72
NOR-3489: x=7, y=61
NOR-3490: x=27, y=53
NOR-3491: x=42, y=67
NOR-3494: x=6, y=68
NOR-3495: x=27, y=48
NOR-3496: x=27, y=28
NOR-3499: x=71, y=9
NOR-3500: x=46, y=40
NOR-3501: x=52, y=61
NOR-3504: x=37, y=73
NOR-3505: x=51, y=19
NOR-3506: x=12, y=40
NOR-3509: x=3, y=47
NOR-3510: x=6, y=12
NOR-3511: x=3, y=84
NOR-3514: x=18, y=66
NOR-3515: x=22, y=80
NOR-3516: x=0, y=16
NOR-3519: x=33, y=7
NOR-3520: x=24, y=16
NOR-3521: x=43, y=73
NOR-3524: x=3, y=57
NOR-3527: x=12, y=51
NOR-3531: x=25, y=80
NOR-3532: x=51, y=67
NOR-3533: x=21, y=68
NOR-3536: x=66, y=64
NOR-3540: x=66, y=28
NOR-3541: x=3, y=13
NOR-3542: x=54, y=12
NOR-3545: x=39, y=28
NOR-3548: x=0, y=37
NOR-3552: x=34, y=32
NOR-3553: x=55, y=48
NOR-3556: x=3, y=46
NOR-3559: x=25, y=54
NOR-3562: x=58, y=36
NOR-3565: x=66, y=71
NOR-3568: x=12, y=45
NOR-3571: x=12, y=70
NOR-3574: x=36, y=55
NOR-3577: x=34, y=81
NOR-3581: x=9, y=39
NOR-3582: x=15, y=6
NOR-3583: x=45, y=69
NOR-3586: x=46, y=2
NOR-3590: x=73, y=47
NOR-3591: x=42, y=65
NOR-3592: x=42, y=69
NOR-3595: x=60, y=13
NOR-3598: x=52, y=17
NOR-3602: x=40, y=36
NOR-3603: x=66, y=16
NOR-3604: x=39, y=45
NOR-3608: x=3, y=77
NOR-3612: x=12, y=55
NOR-3616: x=30, y=37
NOR-3620: x=46, y=75
NOR-3624: x=15, y=68
NOR-3628: x=12, y=60
NOR-3632: x=16, y=61
NOR-3636: x=3, y=45
NOR-3637: x=78, y=76
NOR-3638: x=3, y=30
NOR-3641: x=33, y=76
NOR-3645: x=38, y=0
NOR-3646: x=64, y=2
NOR-3647: x=57, y=62
NOR-3650: x=81, y=55
NOR-3653: x=61, y=65
NOR-3657: x=55, y=78
NOR-3658: x=54, y=56
NOR-3659: x=48, y=31
NOR-3662: x=51, y=74
NOR-3663: x=49, y=79
NOR-3664: x=27, y=66
NOR-3665: x=39, y=71
NOR-3666: x=18, y=42
NOR-3667: x=21, y=41
NOR-3668: x=21, y=23
NOR-3669: x=15, y=23
NOR-3670: x=59, y=81
NOR-3671: x=40, y=83
NOR-3672: x=69, y=24
NOR-3673: x=22, y=32
NOR-3674: x=24, y=78
NOR-3675: x=6, y=46
NOR-3676: x=43, y=81
NOR-3677: x=45, y=53
NOR-3678: x=61, y=58
NOR-3681: x=3, y=14
NOR-3685: x=6, y=36
NOR-3686: x=52, y=21
NOR-3687: x=42, y=74
NOR-3690: x=82, y=70
NOR-3693: x=60, y=46
NOR-3697: x=30, y=43
NOR-3698: x=70, y=84
NOR-3699: x=63, y=68
NOR-3702: x=73, y=61
NOR-3706: x=51, y=59
NOR-3709: x=48, y=71
NOR-3712: x=18, y=33
NOR-3715: x=42, y=79
NOR-3718: x=48, y=66
NOR-3721: x=6, y=23
NOR-3724: x=46, y=83
NOR-3727: x=63, y=47
NOR-3730: x=73, y=70
NOR-3734: x=24, y=17
NOR-3735: x=30, y=10
NOR-3736: x=6, y=37
NOR-3739: x=36, y=49
NOR-3742: x=75, y=68
NOR-3746: x=0, y=77
NOR-3747: x=64, y=63
NOR-3748: x=30, y=64
NOR-3751: x=25, y=58
NOR-3755: x=64, y=32
NOR-3756: x=21, y=24
NOR-3757: x=3, y=10
NOR-3760: x=42, y=12
NOR-3764: x=73, y=54
NOR-3768: x=24, y=48
NOR-3772: x=83, y=1
NOR-3776: x=71, y=4
NOR-3780: x=6, y=9
NOR-3784: x=9, y=32
NOR-3788: x=24, y=65
NOR-3792: x=25, y=63
NOR-3793: x=40, y=48
NOR-3794: x=42, y=62
NOR-3797: x=36, y=7
NOR-3800: x=0, y=3
NOR-3804: x=61, y=42
NOR-3805: x=53, y=80
NOR-3806: x=18, y=48
NOR-3809: x=73, y=84
NOR-3813: x=12, y=12
NOR-3814: x=48, y=47
NOR-3815: x=43, y=1
NOR-3818: x=50, y=3
NOR-3821: x=6, y=81
NOR-3825: x=30, y=41
NOR-3826: x=62, y=80
NOR-3827: x=16, y=80
NOR-3830: x=78, y=81
NOR-3831: x=81, y=46
NOR-3832: x=60, y=62
NOR-3835: x=9, y=34
NOR-3836: x=12, y=76
NOR-3837: x=43, y=54
NOR-3840: x=62, y=18
NOR-3841: x=82, y=32
NOR-3842: x=27, y=6
NOR-3845: x=50, y=4
NOR-3846: x=56, y=4
NOR-3847: x=46, y=79
NOR-3850: x=6, y=66
NOR-3851: x=58, y=35
NOR-3852: x=46, y=15
NOR-3855: x=22, y=42
NOR-3856: x=18, y=20
NOR-3857: x=3, y=83
NOR-3860: x=45, y=74
NOR-3861: x=34, y=77
NOR-3862: x=44, y=72
NOR-3865: x=82, y=33
NOR-3868: x=15, y=84
NOR-3872: x=12, y=23
NOR-3873: x=3, y=3
NOR-3874: x=48, y=56
NOR-3877: x=0, y=61
NOR-3881: x=24, y=44
NOR-3882: x=70, y=78
NOR-3883: x=64, y=52
NOR-3886: x=15, y=24
NOR-3889: x=70, y=5
NOR-3893: x=9, y=82
NOR-3894: x=3, y=40
NOR-3895: x=33, y=48
NOR-3896: x=75, y=64
NOR-3899: x=43, y=70
NOR-3902: x=82, y=58
NOR-3905: x=52, y=14
NOR-3908: x=18, y=54
NOR-3911: x=42, y=19
NOR-3914: x=15, y=74
NOR-3917: x=34, y=58
NOR-3921: x=45, y=46
NOR-3922: x=33, y=74
NOR-3923: x=16, y=39
NOR-3926: x=0, y=64
NOR-3930: x=58, y=45
NOR-3931: x=67, y=84
NOR-3932: x=15, y=55
NOR-3935: x=64, y=36
NOR-3938: x=12, y=66
NOR-3942: x=78, y=50
NOR-3943: x=67, y=40
NOR-3944: x=3, y=31
NOR-3947: x=57, y=47
NOR-3951: x=70, y=34
NOR-3955: x=73, y=65
NOR-3959: x=32, y=3
NOR-3963: x=54, y=43
NOR-3967: x=45, y=51
NOR-3971: x=15, y=73
NOR-3975: x=40, y=18
NOR-3976: x=49, y=40
NOR-3977: x=33, y=51
NOR-3980: x=24, y=81
NOR-3984: x=16, y=70
NOR-3985: x=0, y=29
NOR-3986: x=58, y=2
NOR-3989: x=56, y=81
NOR-3992: x=13, y=57
NOR-3996: x=54, y=51
NOR-3997: x=66, y=55
NOR-3998: x=52, y=54
NOR-4001: x=28, y=60
NOR-4005: x=51, y=64
NOR-4006: x=39, y=33
NOR-4007: x=34, y=63
NOR-4008: x=75, y=50
NOR-4009: x=47, y=39
NOR-4010: x=66, y=51
NOR-4011: x=64, y=65
NOR-4012: x=75, y=8
NOR-4013: x=54, y=30
NOR-4014: x=42, y=33
NOR-4015: x=63, y=26
NOR-4016: x=70, y=40
NOR-4017: x=58, y=79
NOR-4018: x=33, y=73
NOR-4019: x=37, y=29
NOR-4022: x=84, y=28
NOR-4026: x=12, y=73
NOR-4027: x=55, y=70
NOR-4028: x=30, y=46
NOR-4031: x=0, y=38
NOR-4034: x=15, y=28
NOR-4038: x=24, y=51
NOR-4039: x=40, y=70
NOR-4040: x=59, y=39
NOR-4043: x=45, y=59
NOR-4047: x=12, y=29
NOR-4048: x=6, y=74
NOR-4049: x=9, y=47
NOR-4052: x=34, y=60
NOR-4055: x=81, y=68
NOR-4058: x=70, y=48
NOR-4061: x=80, y=14
NOR-4064: x=6, y=19
NOR-4067: x=51, y=8
NOR-4070: x=40, y=75
NOR-4073: x=75, y=31
NOR-4077: x=73, y=48
NOR-4078: x=67, y=65
NOR-4079: x=15, y=62
NOR-4082: x=54, y=68
NOR-4085: x=55, y=82
NOR-4089: x=21, y=52
NOR-4090: x=60, y=76
NOR-4091: x=21, y=2
NOR-4094: x=12, y=43
NOR-4098: x=33, y=43
NOR-4099: x=18, y=60
NOR-4100: x=36, y=64
NOR-4103: x=0, y=57
NOR-4106: x=15, y=47
NOR-4110: x=49, y=61
NOR-4114: x=81, y=49
NOR-4118: x=74, y=57
NOR-4122: x=41, y=4
NOR-4126: x=18, y=55
NOR-4130: x=58, y=9
NOR-4134: x=43, y=34
NOR-4138: x=39, y=62
NOR-4139: x=27, y=56
NOR-4140: x=66, y=12
NOR-4143: x=66, y=56
NOR-4146: x=71, y=57
NOR-4150: x=52, y=2
NOR-4151: x=57, y=55
NOR-4152: x=76, y=35
NOR-4155: x=24, y=19
NOR-4159: x=64, y=83
NOR-4160: x=33, y=46
NOR-4161: x=19, y=70
NOR-4164: x=24, y=55
NOR-4167: x=27, y=81
NOR-4171: x=15, y=75
NOR-4172: x=34, y=5
NOR-4173: x=51, y=26
NOR-4174: x=51, y=62
NOR-4175: x=48, y=62
NOR-4178: x=61, y=48
NOR-4179: x=48, y=51
NOR-4180: x=18, y=14
NOR-4183: x=55, y=79
NOR-4184: x=39, y=46
NOR-4185: x=37, y=84
NOR-4188: x=40, y=32
NOR-4189: x=48, y=7
NOR-4190: x=62, y=3
NOR-4193: x=18, y=67
NOR-4194: x=28, y=42
NOR-4195: x=46, y=42
NOR-4198: x=60, y=19
NOR-4199: x=56, y=18
NOR-4200: x=48, y=6
NOR-4203: x=55, y=58
NOR-4204: x=84, y=24
NOR-4205: x=33, y=79
NOR-4208: x=25, y=61
NOR-4211: x=76, y=38
NOR-4215: x=67, y=77
NOR-4216: x=37, y=81
NOR-4217: x=55, y=11
NOR-4220: x=75, y=56
NOR-4224: x=48, y=12
NOR-4225: x=18, y=15
NOR-4226: x=33, y=31
NOR-4229: x=33, y=12
NOR-4232: x=22, y=58
NOR-4236: x=28, y=4
NOR-4237: x=49, y=78
NOR-4238: x=45, y=49
NOR-4241: x=51, y=33
NOR-4242: x=60, y=44
NOR-4245: x=57, y=56
NOR-4248: x=47, y=18
NOR-4251: x=0, y=68
NOR-4254: x=67, y=15
NOR-4257: x=29, y=72
NOR-4260: x=82, y=35
NOR-4264: x=82, y=25
NOR-4265: x=67, y=30
NOR-4266: x=18, y=72
NOR-4269: x=57, y=27
NOR-4273: x=54, y=41
NOR-4274: x=36, y=24
NOR-4275: x=36, y=47
NOR-4278: x=46, y=5
NOR-4281: x=61, y=21
NOR-4285: x=3, y=27
NOR-4286: x=0, y=69
NOR-4287: x=6, y=4
NOR-4290: x=70, y=35
NOR-4294: x=51, y=30
NOR-4298: x=33, y=55
NOR-4302: x=42, y=13
NOR-4306: x=0, y=17
NOR-4310: x=59, y=4
NOR-4314: x=34, y=25
NOR-4318: x=44, y=0
NOR-4319: x=38, y=3
NOR-4320: x=39, y=19
NOR-4323: x=34, y=80
NOR-4327: x=64, y=40
NOR-4328: x=54, y=19
NOR-4329: x=56, y=57
NOR-4332: x=81, y=24
NOR-4335: x=51, y=12
NOR-4339: x=18, y=17
NOR-4340: x=45, y=67
NOR-4341: x=64, y=58
NOR-4344: x=64, y=11
NOR-4348: x=82, y=20
NOR-4349: x=74, y=21
NOR-4350: x=9, y=11
NOR-4353: x=67, y=22
NOR-4354: x=43, y=2
NOR-4355: x=15, y=69
NOR-4356: x=6, y=8
NOR-4357: x=58, y=29
NOR-4358: x=27, y=20
NOR-4359: x=3, y=78
NOR-4360: x=33, y=19
NOR-4361: x=53, y=3
NOR-4362: x=48, y=24
NOR-4363: x=69, y=41
NOR-4364: x=54, y=13
NOR-4365: x=39, y=41
NOR-4368: x=82, y=27
NOR-4372: x=36, y=76
NOR-4373: x=78, y=41
NOR-4374: x=42, y=78
NOR-4377: x=16, y=3
NOR-4380: x=61, y=29
NOR-4384: x=61, y=33
NOR-4385: x=79, y=35
NOR-4386: x=6, y=56
NOR-4389: x=67, y=35
NOR-4393: x=73, y=15
NOR-4394: x=81, y=41
NOR-4395: x=69, y=10
NOR-4398: x=78, y=7
NOR-4401: x=12, y=15
NOR-4405: x=21, y=11
NOR-4408: x=60, y=50
NOR-4411: x=80, y=18
NOR-4414: x=40, y=34
NOR-4417: x=49, y=5
NOR-4420: x=78, y=10
NOR-4423: x=44, y=37
NOR-4427: x=57, y=13
NOR-4428: x=55, y=21
NOR-4429: x=0, y=18
NOR-4432: x=67, y=34
NOR-4435: x=51, y=49
NOR-4439: x=51, y=41
NOR-4440: x=54, y=44
NOR-4441: x=54, y=46
NOR-4444: x=33, y=1
NOR-4448: x=63, y=56
NOR-4449: x=55, y=40
NOR-4450: x=42, y=6
NOR-4453: x=70, y=25
NOR-4456: x=18, y=47
NOR-4460: x=52, y=9
NOR-4461: x=46, y=9
NOR-4462: x=18, y=12
NOR-4466: x=36, y=13
NOR-4470: x=36, y=66
NOR-4474: x=45, y=19
NOR-4478: x=73, y=11
NOR-4482: x=60, y=12
NOR-4486: x=42, y=30
NOR-4487: x=36, y=26
NOR-4488: x=56, y=0
NOR-4491: x=51, y=24
NOR-4494: x=18, y=18
NOR-4498: x=9, y=33
NOR-4499: x=67, y=60
NOR-4500: x=70, y=73
NOR-4503: x=57, y=33
NOR-4507: x=0, y=11
NOR-4508: x=51, y=20
NOR-4509: x=31, y=4
NOR-4512: x=19, y=61
NOR-4515: x=25, y=9
NOR-4519: x=3, y=18
NOR-4520: x=43, y=48
NOR-4521: x=39, y=24
NOR-4524: x=30, y=11
NOR-4525: x=6, y=45
NOR-4526: x=79, y=15
NOR-4529: x=54, y=24
NOR-4530: x=25, y=4
NOR-4531: x=27, y=19
NOR-4534: x=66, y=76
NOR-4535: x=18, y=35
NOR-4536: x=24, y=67
NOR-4539: x=31, y=40
NOR-4540: x=45, y=13
NOR-4541: x=69, y=66
NOR-4544: x=55, y=15
NOR-4545: x=67, y=25
NOR-4546: x=48, y=69
NOR-4549: x=64, y=29
NOR-4550: x=12, y=4
NOR-4551: x=67, y=52
NOR-4554: x=37, y=42
NOR-4557: x=47, y=3
NOR-4561: x=37, y=15
NOR-4562: x=24, y=36
NOR-4563: x=9, y=35
NOR-4566: x=66, y=41
NOR-4570: x=75, y=10
NOR-4571: x=77, y=17
NOR-4572: x=66, y=43
NOR-4575: x=3, y=29
NOR-4578: x=9, y=30
NOR-4582: x=9, y=6
NOR-4583: x=18, y=41
NOR-4584: x=18, y=56
NOR-4587: x=42, y=68
NOR-4591: x=39, y=7
NOR-4592: x=45, y=62
NOR-4595: x=82, y=30
NOR-4598: x=22, y=25
NOR-4601: x=66, y=44
NOR-4604: x=3, y=5
NOR-4607: x=75, y=55
NOR-4611: x=82, y=15
NOR-4612: x=63, y=51
NOR-4613: x=24, y=13
NOR-4616: x=15, y=76
NOR-4620: x=84, y=44
NOR-4621: x=12, y=16
NOR-4622: x=54, y=10
NOR-4625: x=67, y=67
NOR-4628: x=15, y=31
NOR-4632: x=15, y=29
NOR-4633: x=12, y=10
NOR-4634: x=21, y=54
NOR-4637: x=12, y=56
NOR-4641: x=43, y=58
NOR-4642: x=39, y=56
NOR-4643: x=48, y=14
NOR-4646: x=48, y=26
NOR-4650: x=68, y=79
NOR-4654: x=0, y=67
NOR-4658: x=39, y=68
NOR-4662: x=76, y=34
NOR-4666: x=50, y=50
NOR-4667: x=84, y=68
NOR-4668: x=76, y=52
NOR-4671: x=71, y=14
NOR-4675: x=25, y=77
NOR-4676: x=55, y=42
NOR-4677: x=50, y=81
NOR-4680: x=66, y=59
NOR-4683: x=79, y=29
NOR-4687: x=62, y=9
NOR-4688: x=73, y=33
NOR-4689: x=30, y=2
NOR-4692: x=55, y=2
NOR-4696: x=31, y=84
NOR-4697: x=39, y=55
NOR-4698: x=60, y=16
NOR-4701: x=45, y=76
NOR-4704: x=79, y=32
NOR-4708: x=77, y=9
NOR-4709: x=61, y=6
NOR-4710: x=33, y=53
NOR-4711: x=70, y=54
NOR-4712: x=9, y=48
NOR-4713: x=15, y=71
NOR-4714: x=6, y=63
NOR-4715: x=38, y=39
NOR-4716: x=51, y=45
NOR-4717: x=51, y=28
NOR-4718: x=66, y=62
NOR-4721: x=32, y=39
NOR-4725: x=72, y=13
NOR-4726: x=70, y=20
NOR-4727: x=27, y=26
NOR-4730: x=6, y=59
NOR-4733: x=67, y=58
NOR-4737: x=22, y=63
NOR-4738: x=21, y=26
NOR-4739: x=79, y=36
NOR-4742: x=0, y=1
NOR-4746: x=24, y=68
NOR-4747: x=48, y=27
NOR-4748: x=3, y=50
NOR-4751: x=22, y=61
NOR-4754: x=65, y=0
NOR-4758: x=57, y=28
NOR-4759: x=57, y=30
NOR-4760: x=49, y=2
NOR-4763: x=69, y=50
NOR-4766: x=18, y=84
NOR-4769: x=46, y=60
NOR-4772: x=27, y=22
NOR-4775: x=33, y=56
NOR-4779: x=69, y=64
NOR-4780: x=55, y=36
NOR-4781: x=49, y=17
NOR-4784: x=68, y=57
NOR-4787: x=9, y=45
NOR-4791: x=25, y=60
NOR-4792: x=40, y=81
NOR-4793: x=24, y=30
NOR-4796: x=22, y=40
NOR-4800: x=61, y=2
NOR-4801: x=58, y=1
NOR-4802: x=60, y=10
NOR-4805: x=34, y=29
NOR-4808: x=12, y=47
NOR-4812: x=51, y=51
NOR-4813: x=70, y=63
NOR-4814: x=66, y=31
NOR-4817: x=75, y=0
NOR-4821: x=43, y=84
NOR-4825: x=51, y=69
NOR-4829: x=15, y=66
NOR-4833: x=70, y=1
NOR-4837: x=43, y=35
NOR-4838: x=21, y=18
NOR-4839: x=57, y=19
NOR-4842: x=61, y=22
NOR-4845: x=79, y=54
NOR-4849: x=12, y=33
NOR-4850: x=0, y=40
NOR-4851: x=73, y=73
NOR-4854: x=67, y=1
NOR-4858: x=45, y=33
NOR-4859: x=73, y=42
NOR-4860: x=74, y=9
NOR-4863: x=37, y=22
NOR-4866: x=36, y=28
NOR-4870: x=0, y=47
NOR-4871: x=49, y=73
NOR-4872: x=81, y=56
NOR-4875: x=50, y=0
NOR-4879: x=39, y=23
NOR-4880: x=57, y=12
NOR-4881: x=67, y=42
NOR-4884: x=30, y=62
NOR-4885: x=24, y=82
NOR-4886: x=46, y=81
NOR-4889: x=43, y=57
NOR-4890: x=53, y=72
NOR-4891: x=64, y=84
NOR-4894: x=15, y=38
NOR-4895: x=3, y=4
NOR-4896: x=9, y=38
NOR-4899: x=80, y=1
